timestamp,user_id,action,patient_uhid,patient_aadhar,resource,sensitive_data_accessed,justification,ip_address,location,device,status,risk_score
2026-01-11T06:17:06.765492,MED0001,discharge_patient,UHID791966,2685 4629 1433,lab_results,True,Emergency,117.158.195.192,Kochi,Hospital Workstation,success,99
2026-02-16T09:18:06.765497,MED0136,update_diagnosis,UHID110605,2280 9050 7055,patient_records,True,Treatment,123.148.138.81,Nagpur,Tablet,denied,52
2026-02-02T08:35:06.765502,MED0139,view_patient_record,UHID802849,4757 7785 2533,lab_results,True,Emergency,123.42.229.33,Ahmedabad,Tablet,success,92
2026-02-02T11:44:06.765506,MED0080,view_patient_record,UHID998561,3698 2957 4267,imaging,True,Emergency,115.53.175.117,Kochi,Tablet,success,5
2026-01-18T15:39:06.765511,MED0034,discharge_patient,UHID362958,5953 7793 4527,imaging,True,Follow-up,117.134.64.127,Visakhapatnam,Mobile,success,50
2026-02-02T08:32:06.765516,MED0052,view_patient_record,UHID830516,7980 2726 6705,prescriptions,True,Treatment,106.250.0.14,Indore,Mobile,success,22
2025-12-28T14:07:06.765521,MED0030,emergency_access,UHID514628,1168 4670 7182,patient_records,True,Emergency,106.104.163.153,Lucknow,Mobile,success,13
2026-02-02T04:32:06.765526,MED0042,discharge_patient,UHID625870,4450 5449 8036,lab_results,True,Follow-up,117.195.92.7,Kochi,Tablet,success,77
2025-12-23T08:14:06.765531,MED0007,update_diagnosis,UHID160137,7240 2658 9879,imaging,True,Treatment,106.245.144.116,Chennai,Tablet,success,47
2026-01-20T21:59:06.765535,MED0038,view_patient_record,UHID930406,9155 4191 9082,imaging,True,Consultation,123.138.163.60,Surat,Hospital Workstation,success,1
2026-02-03T13:22:06.765541,MED0149,prescribe_medication,UHID689196,8703 6850 8952,lab_results,True,Follow-up,103.220.137.150,Visakhapatnam,Mobile,success,36
2026-02-01T15:37:06.765545,MED0144,prescribe_medication,UHID572735,5369 6752 9378,billing,True,Emergency,103.179.187.21,Hyderabad,Hospital Workstation,success,83
2026-01-01T18:44:06.765550,MED0078,emergency_access,UHID874080,9615 3725 3345,imaging,True,Emergency,27.119.121.161,Ahmedabad,Hospital Workstation,success,39
2026-01-11T22:38:06.765555,MED0046,emergency_access,UHID961177,6339 7266 5222,billing,True,Treatment,115.125.81.68,Ahmedabad,Tablet,success,12
2026-02-08T12:31:06.765560,MED0068,emergency_access,UHID714050,5549 9279 3092,imaging,True,Treatment,117.139.71.95,Indore,Tablet,success,39
2026-01-19T03:54:06.765565,MED0150,view_patient_record,UHID614585,6867 1323 3471,lab_results,True,Consultation,1.117.3.10,Kolkata,Tablet,success,65
2026-01-12T08:03:06.765570,MED0118,discharge_patient,UHID548759,6934 3130 8593,imaging,True,Consultation,115.21.175.207,Hyderabad,Hospital Workstation,success,79
2025-12-28T05:51:06.765575,MED0080,prescribe_medication,UHID232578,2302 5004 4128,billing,True,Consultation,1.233.252.233,Kanpur,Hospital Workstation,success,19
2026-02-09T00:33:06.765580,MED0150,prescribe_medication,UHID930879,3358 6784 3604,patient_records,True,Follow-up,103.160.114.178,Delhi,Tablet,success,80
2026-01-27T20:07:06.765585,MED0022,ayushman_verify,UHID344811,6304 5458 5314,imaging,True,Emergency,123.189.35.195,Visakhapatnam,Hospital Workstation,success,68
2026-01-05T04:41:06.765591,MED0110,prescribe_medication,UHID624173,5544 6538 8353,imaging,True,Follow-up,49.148.87.242,Kochi,Tablet,denied,54
2025-12-22T04:55:06.765596,MED0011,update_diagnosis,UHID816039,3655 9443 7984,imaging,True,Follow-up,103.33.159.7,Indore,Mobile,success,51
2026-01-22T07:48:06.765601,MED0036,discharge_patient,UHID527372,3672 2208 6632,patient_records,True,Emergency,103.186.184.203,Hyderabad,Hospital Workstation,success,25
2026-01-11T22:59:06.765606,MED0115,view_patient_record,UHID261108,5459 9652 3665,prescriptions,True,Emergency,49.134.147.154,Bhopal,Tablet,denied,41
2026-02-10T10:12:06.765612,MED0016,emergency_access,UHID943827,6845 7944 1254,imaging,True,Emergency,1.36.95.210,Jaipur,Tablet,success,62
2026-01-03T04:59:06.765617,MED0150,update_diagnosis,UHID621418,8072 7612 1316,lab_results,True,Follow-up,103.95.155.131,Kolkata,Tablet,success,9
2026-01-16T22:43:06.765622,MED0069,view_lab_results,UHID316030,3715 4831 5018,lab_results,True,Treatment,1.246.0.202,Lucknow,Tablet,denied,54
2026-01-30T06:11:06.765627,MED0050,discharge_patient,UHID557526,9688 8105 7497,billing,True,Consultation,123.252.11.68,Mumbai,Tablet,denied,91
2026-02-05T13:06:06.765633,MED0055,emergency_access,UHID543184,6322 4363 7368,prescriptions,True,Consultation,115.138.185.166,Lucknow,Tablet,success,35
2025-12-26T20:23:06.765638,MED0019,view_lab_results,UHID366887,3048 3252 1292,lab_results,True,Treatment,123.6.4.13,Vadodara,Tablet,success,82
2026-01-23T19:52:06.765643,MED0006,prescribe_medication,UHID682353,3791 8388 9065,imaging,True,Emergency,117.225.249.74,Pune,Mobile,success,77
2026-02-09T09:40:06.765648,MED0105,ayushman_verify,UHID396257,3625 3343 1077,patient_records,True,Follow-up,49.155.240.95,Bangalore,Hospital Workstation,success,83
2026-02-01T05:38:06.765654,MED0129,ayushman_verify,UHID458826,4834 2664 1977,patient_records,True,Follow-up,103.38.158.186,Chennai,Hospital Workstation,success,30
2026-01-17T12:20:06.765659,MED0020,discharge_patient,UHID160664,4993 5336 5399,imaging,True,Emergency,106.244.246.246,Indore,Mobile,success,42
2026-01-16T15:07:06.765664,MED0038,emergency_access,UHID950756,7556 3387 2574,patient_records,True,Emergency,115.226.158.38,Surat,Mobile,success,31
2026-02-02T12:17:06.765669,MED0114,view_patient_record,UHID761592,7003 5997 1192,imaging,True,Emergency,123.140.8.108,Chennai,Tablet,success,79
2026-01-16T09:18:06.765675,MED0089,ayushman_verify,UHID494016,7709 7936 7598,prescriptions,True,Consultation,27.150.52.172,Ahmedabad,Hospital Workstation,success,5
2025-12-28T05:53:06.765680,MED0138,prescribe_medication,UHID135038,5888 6496 5607,prescriptions,True,Follow-up,115.68.116.125,Jaipur,Hospital Workstation,success,43
2026-01-23T03:37:06.765687,MED0126,emergency_access,UHID537991,4957 8764 4113,billing,True,Emergency,49.176.160.69,Jaipur,Mobile,success,24
2025-12-25T09:30:06.765692,MED0034,view_patient_record,UHID356753,1905 5649 4720,lab_results,True,Treatment,49.98.215.149,Chennai,Hospital Workstation,success,98
2026-02-08T07:50:06.765697,MED0005,ayushman_verify,UHID683257,3350 3681 2262,prescriptions,True,Emergency,115.29.37.5,Vadodara,Hospital Workstation,success,97
2026-01-01T05:23:06.765702,MED0094,emergency_access,UHID177219,5926 1943 2369,prescriptions,True,Follow-up,27.20.152.189,Kolkata,Mobile,success,15
2026-02-02T15:12:06.765707,MED0010,update_diagnosis,UHID269855,9884 6445 1194,prescriptions,True,Treatment,103.121.35.246,Ahmedabad,Mobile,success,27
2026-01-15T08:43:06.765712,MED0100,discharge_patient,UHID334429,2542 9866 5293,lab_results,True,Consultation,106.80.51.174,Hyderabad,Tablet,denied,92
2026-01-26T17:59:06.765718,MED0068,update_diagnosis,UHID555432,3212 6699 2069,imaging,True,Follow-up,106.245.30.143,Ahmedabad,Mobile,success,49
2026-02-09T04:56:06.765723,MED0010,prescribe_medication,UHID392432,5308 7582 1911,billing,True,Follow-up,27.240.207.221,Kolkata,Tablet,success,36
2026-02-01T18:24:06.765728,MED0039,prescribe_medication,UHID185688,4659 5901 4311,patient_records,True,Treatment,123.244.122.31,Hyderabad,Mobile,success,68
2026-01-05T18:46:06.765733,MED0113,emergency_access,UHID703613,3030 1410 7623,patient_records,True,Emergency,123.171.56.194,Surat,Hospital Workstation,success,92
2025-12-21T09:05:06.765739,MED0098,discharge_patient,UHID666848,2062 9150 9444,prescriptions,True,Consultation,49.115.224.126,Mumbai,Tablet,success,10
2026-02-09T16:04:06.765744,MED0084,ayushman_verify,UHID108885,1244 2501 4019,billing,True,Treatment,115.39.125.146,Surat,Tablet,success,4
2026-01-26T12:45:06.765749,MED0125,discharge_patient,UHID893520,9246 3462 9688,lab_results,True,Consultation,106.56.232.61,Jaipur,Mobile,success,74
2026-01-09T17:12:06.765754,MED0068,discharge_patient,UHID457268,5843 2651 8382,patient_records,True,Emergency,115.110.200.151,Chennai,Mobile,denied,61
2026-01-12T12:00:06.765759,MED0079,emergency_access,UHID961814,9026 9280 2810,patient_records,True,Emergency,123.33.162.198,Mumbai,Mobile,success,45
2026-01-28T13:16:06.765765,MED0002,prescribe_medication,UHID775922,6967 4511 6762,billing,True,Emergency,103.227.180.18,Vadodara,Tablet,success,15
2026-02-14T18:36:06.765770,MED0003,update_diagnosis,UHID886741,3564 6724 4747,imaging,True,Consultation,106.65.169.25,Kolkata,Hospital Workstation,success,36
2026-01-17T03:23:06.765775,MED0118,ayushman_verify,UHID464154,8700 5119 2330,imaging,True,Treatment,49.53.177.117,Kanpur,Tablet,success,23
2026-01-11T03:29:06.765781,MED0014,emergency_access,UHID739997,9320 7428 5881,imaging,True,Follow-up,117.83.29.248,Kochi,Tablet,success,66
2026-01-04T18:13:06.765786,MED0064,update_diagnosis,UHID497824,4540 7360 1197,imaging,True,Consultation,1.233.202.139,Hyderabad,Hospital Workstation,denied,23
2026-02-16T22:43:06.765791,MED0096,emergency_access,UHID559414,6008 6678 9810,patient_records,True,Treatment,1.85.232.70,Mumbai,Mobile,denied,70
2026-01-13T05:20:06.765796,MED0088,ayushman_verify,UHID287820,7457 3294 2344,lab_results,True,Treatment,49.39.61.222,Chandigarh,Mobile,denied,43
2026-02-03T07:25:06.765802,MED0137,emergency_access,UHID798087,3519 4096 2710,lab_results,True,Treatment,117.147.173.237,Vadodara,Mobile,success,71
2025-12-25T11:12:06.765808,MED0079,update_diagnosis,UHID334173,3336 3802 3313,patient_records,True,Follow-up,27.46.127.252,Mumbai,Tablet,success,7
2026-02-07T21:44:06.765813,MED0022,update_diagnosis,UHID790835,6358 9707 2705,prescriptions,True,Follow-up,1.136.210.234,Ahmedabad,Mobile,success,0
2026-01-27T10:52:06.765819,MED0048,discharge_patient,UHID261139,2074 7954 8750,patient_records,True,Follow-up,106.127.78.145,Surat,Mobile,success,52
2026-01-05T04:16:06.765824,MED0035,emergency_access,UHID204995,4353 3182 8568,patient_records,True,Consultation,117.27.79.95,Coimbatore,Hospital Workstation,success,85
2025-12-27T16:06:06.765829,MED0079,emergency_access,UHID455982,2983 8050 9384,billing,True,Follow-up,123.34.81.109,Chandigarh,Mobile,denied,6
2026-02-05T03:07:06.765835,MED0070,view_lab_results,UHID744979,6996 4422 9331,billing,True,Emergency,103.192.153.1,Chennai,Hospital Workstation,success,48
2025-12-31T04:00:06.765840,MED0062,ayushman_verify,UHID269685,2130 1610 8443,patient_records,True,Follow-up,103.221.238.110,Visakhapatnam,Hospital Workstation,success,92
2026-01-10T17:35:06.765846,MED0075,view_lab_results,UHID729906,9064 1524 8001,billing,True,Emergency,103.164.55.165,Ahmedabad,Tablet,success,100
2025-12-28T13:50:06.765850,MED0127,emergency_access,UHID954756,9091 2902 4644,lab_results,True,Emergency,27.203.102.60,Delhi,Tablet,denied,8
2026-01-08T11:37:06.765855,MED0062,emergency_access,UHID398179,3739 8833 1937,billing,True,Treatment,115.242.137.135,Kanpur,Tablet,success,17
2026-01-16T16:17:06.765860,MED0059,update_diagnosis,UHID225428,6957 2783 1613,lab_results,True,Follow-up,106.43.135.23,Mumbai,Hospital Workstation,success,1
2025-12-30T15:11:06.765865,MED0104,update_diagnosis,UHID367546,3785 7265 7222,billing,True,Consultation,49.236.212.231,Jaipur,Mobile,success,87
2026-02-14T00:20:06.765871,MED0092,view_patient_record,UHID693372,8683 3910 6878,imaging,True,Treatment,103.237.156.170,Bhopal,Mobile,success,43
2026-02-14T05:34:06.765875,MED0086,view_lab_results,UHID563543,1217 4908 3713,imaging,True,Follow-up,106.179.210.65,Chennai,Mobile,success,77
2025-12-21T05:32:06.765880,MED0134,view_lab_results,UHID374320,9409 7004 3945,lab_results,True,Consultation,106.53.15.127,Kochi,Tablet,success,72
2026-02-06T13:19:06.765885,MED0009,emergency_access,UHID584838,9301 8559 8616,patient_records,True,Follow-up,123.175.154.195,Coimbatore,Tablet,success,25
2026-02-06T20:57:06.765890,MED0037,prescribe_medication,UHID255243,6945 1896 4845,lab_results,True,Consultation,106.31.42.75,Chandigarh,Mobile,success,59
2026-01-05T17:14:06.765896,MED0081,discharge_patient,UHID605939,2265 9585 8685,patient_records,True,Emergency,106.137.117.23,Coimbatore,Tablet,denied,99
2026-01-12T02:45:06.765900,MED0013,emergency_access,UHID781099,6187 3105 9047,patient_records,True,Consultation,123.145.226.171,Chandigarh,Mobile,success,90
2026-02-14T06:29:06.765905,MED0051,view_lab_results,UHID469884,3215 5681 5265,lab_results,True,Consultation,103.40.24.5,Coimbatore,Tablet,denied,75
2025-12-30T12:44:06.765910,MED0100,view_lab_results,UHID856847,2957 4109 7384,prescriptions,True,Consultation,1.203.198.225,Delhi,Hospital Workstation,success,8
2026-02-08T04:59:06.765915,MED0068,emergency_access,UHID904531,8083 5521 6264,prescriptions,True,Treatment,106.16.233.176,Pune,Tablet,success,43
2026-01-18T15:34:06.765919,MED0103,view_lab_results,UHID553112,4264 2843 5460,imaging,True,Emergency,103.50.160.93,Jaipur,Tablet,success,19
2026-02-11T23:52:06.765924,MED0136,ayushman_verify,UHID717773,2489 9724 1976,billing,True,Consultation,117.171.110.173,Kochi,Mobile,success,71
2025-12-27T17:09:06.765929,MED0004,update_diagnosis,UHID178130,8069 3263 3105,billing,True,Treatment,1.51.88.212,Delhi,Hospital Workstation,success,24
2026-01-23T08:37:06.765934,MED0139,emergency_access,UHID862401,3718 7730 6127,lab_results,True,Emergency,117.79.158.23,Hyderabad,Mobile,success,35
2025-12-27T02:13:06.765939,MED0143,emergency_access,UHID710124,9949 9541 4515,lab_results,True,Treatment,1.222.145.54,Jaipur,Mobile,success,66
2026-02-06T15:07:06.765944,MED0060,discharge_patient,UHID383586,9644 6784 6422,imaging,True,Treatment,49.44.226.28,Ahmedabad,Tablet,success,71
2026-01-16T22:23:06.765949,MED0133,emergency_access,UHID734921,3791 1601 4027,imaging,True,Consultation,103.165.108.54,Indore,Hospital Workstation,denied,26
2026-01-02T04:57:06.765954,MED0033,discharge_patient,UHID245463,9942 8009 7713,billing,True,Follow-up,49.15.163.65,Bhopal,Hospital Workstation,success,55
2025-12-21T20:05:06.765959,MED0035,discharge_patient,UHID910558,5677 6740 7528,imaging,True,Treatment,123.94.39.28,Nagpur,Mobile,success,87
2026-01-24T00:32:06.765963,MED0030,view_lab_results,UHID192677,1472 9190 6363,billing,True,Consultation,1.109.237.62,Kochi,Hospital Workstation,success,80
2026-01-06T17:41:06.765968,MED0039,ayushman_verify,UHID103703,1237 5019 8381,billing,True,Follow-up,27.62.99.137,Surat,Mobile,success,64
2025-12-26T10:53:06.765973,MED0013,view_lab_results,UHID904237,7888 5278 6687,patient_records,True,Treatment,27.101.213.116,Indore,Tablet,denied,44
2026-02-03T10:15:06.765978,MED0026,emergency_access,UHID436769,6843 3207 3276,patient_records,True,Follow-up,123.12.149.188,Bhopal,Tablet,success,48
2026-01-19T02:23:06.765983,MED0112,view_patient_record,UHID400631,1228 9303 6135,billing,True,Treatment,49.229.226.205,Bangalore,Tablet,success,93
2026-01-08T22:13:06.765988,MED0122,emergency_access,UHID484838,5393 2935 2728,billing,True,Follow-up,27.27.204.5,Hyderabad,Mobile,success,29
2026-02-05T07:58:06.765992,MED0106,ayushman_verify,UHID243351,3966 5009 7140,lab_results,True,Consultation,49.48.106.245,Kochi,Tablet,success,53
2026-02-01T07:19:06.765997,MED0103,view_lab_results,UHID359277,6385 9756 5580,prescriptions,True,Emergency,103.45.36.57,Indore,Hospital Workstation,success,12
2026-01-13T09:54:06.766002,MED0105,view_lab_results,UHID584174,9125 1016 8418,imaging,True,Emergency,106.196.204.133,Surat,Tablet,success,75
2026-02-09T13:45:06.766007,MED0043,ayushman_verify,UHID480608,8624 6114 9742,lab_results,True,Follow-up,123.114.182.140,Chennai,Mobile,success,15
2026-02-10T00:39:06.766011,MED0132,view_lab_results,UHID305617,5604 6509 2324,imaging,True,Treatment,117.236.132.61,Indore,Mobile,success,32
2026-02-16T01:24:06.766016,MED0070,update_diagnosis,UHID832857,7111 2472 7634,imaging,True,Consultation,115.14.26.248,Bangalore,Hospital Workstation,success,100
2026-01-26T23:47:06.766021,MED0103,update_diagnosis,UHID142419,7997 5801 8200,patient_records,True,Consultation,103.178.157.203,Jaipur,Hospital Workstation,success,86
2026-02-17T12:27:06.766026,MED0114,emergency_access,UHID756597,5774 3973 2265,imaging,True,Follow-up,117.194.178.250,Kanpur,Mobile,denied,58
2026-02-02T02:04:06.766031,MED0100,view_patient_record,UHID530480,3529 7353 5955,lab_results,True,Treatment,117.152.72.42,Lucknow,Mobile,success,39
2026-02-08T21:58:06.766036,MED0018,discharge_patient,UHID318307,1330 5365 8591,lab_results,True,Consultation,106.4.102.103,Bhopal,Tablet,success,96
2026-01-27T19:04:06.766040,MED0080,discharge_patient,UHID935497,5084 6045 3465,billing,True,Treatment,103.91.235.30,Surat,Tablet,success,84
2026-01-30T00:57:06.766045,MED0087,view_lab_results,UHID920336,9307 2869 2993,patient_records,True,Emergency,115.37.80.208,Surat,Tablet,success,51
2026-01-17T18:44:06.766050,MED0063,discharge_patient,UHID576760,1916 7623 6340,imaging,True,Follow-up,117.52.40.97,Vadodara,Tablet,success,100
2026-01-01T06:49:06.766055,MED0059,ayushman_verify,UHID549522,3201 2833 2561,imaging,True,Follow-up,115.251.24.5,Lucknow,Hospital Workstation,denied,15
2026-01-30T23:31:06.766060,MED0049,prescribe_medication,UHID386708,2980 7437 3807,lab_results,True,Treatment,106.187.220.14,Lucknow,Tablet,denied,31
2026-02-15T21:30:06.766065,MED0124,view_lab_results,UHID445917,6795 1044 7275,prescriptions,True,Emergency,1.76.192.142,Lucknow,Hospital Workstation,success,94
2025-12-25T07:16:06.766069,MED0133,view_lab_results,UHID481108,4197 5308 2311,prescriptions,True,Emergency,27.38.216.253,Delhi,Tablet,success,67
2026-02-04T01:57:06.766074,MED0069,emergency_access,UHID237748,1464 7609 2652,imaging,True,Follow-up,103.163.99.211,Pune,Tablet,success,83
2026-01-04T21:55:06.766079,MED0043,update_diagnosis,UHID212416,3257 5664 7124,lab_results,True,Follow-up,49.137.132.209,Surat,Hospital Workstation,success,42
2026-02-17T05:05:06.766084,MED0103,view_lab_results,UHID260752,6085 7898 6285,patient_records,True,Consultation,106.249.105.226,Kochi,Mobile,success,90
2025-12-26T06:21:06.766089,MED0107,emergency_access,UHID728933,2123 5198 7327,lab_results,True,Consultation,106.86.116.231,Delhi,Hospital Workstation,success,22
2026-02-11T21:40:06.766094,MED0059,prescribe_medication,UHID909437,1759 7639 3862,imaging,True,Consultation,49.229.83.3,Kolkata,Tablet,success,11
2026-02-03T13:22:06.766099,MED0024,update_diagnosis,UHID937754,4723 2233 4382,imaging,True,Emergency,103.85.213.4,Lucknow,Tablet,success,74
2026-02-11T13:40:06.766103,MED0120,discharge_patient,UHID945062,8465 8586 9185,lab_results,True,Follow-up,1.148.90.204,Visakhapatnam,Tablet,success,100
2026-01-04T18:32:06.766108,MED0097,prescribe_medication,UHID763561,8043 7033 7025,imaging,True,Treatment,27.203.109.132,Jaipur,Mobile,success,70
2025-12-25T18:10:06.766113,MED0056,ayushman_verify,UHID571070,6778 8320 9525,patient_records,True,Follow-up,1.40.244.141,Chandigarh,Tablet,success,88
2026-02-07T00:39:06.766118,MED0085,view_lab_results,UHID407836,3284 2058 4622,billing,True,Follow-up,27.48.51.186,Nagpur,Tablet,success,65
2025-12-31T08:00:06.766124,MED0012,ayushman_verify,UHID876351,2991 1194 5908,billing,True,Treatment,1.60.95.210,Nagpur,Tablet,success,9
2026-01-19T07:04:06.766129,MED0043,emergency_access,UHID384023,5065 7718 3166,patient_records,True,Emergency,106.106.182.204,Indore,Tablet,success,90
2026-01-04T10:13:06.766133,MED0038,update_diagnosis,UHID132773,6241 1233 7717,patient_records,True,Treatment,123.202.183.26,Chennai,Hospital Workstation,success,26
2025-12-29T17:03:06.766138,MED0011,emergency_access,UHID916503,2489 7816 9221,billing,True,Treatment,1.220.195.235,Lucknow,Mobile,success,19
2026-01-01T19:08:06.766143,MED0142,update_diagnosis,UHID865749,8514 7621 3562,imaging,True,Treatment,123.225.52.21,Indore,Mobile,success,88
2026-01-11T21:24:06.766148,MED0123,update_diagnosis,UHID942321,1902 4490 4696,lab_results,True,Follow-up,27.208.71.220,Hyderabad,Mobile,success,21
2026-02-14T21:31:06.766153,MED0114,ayushman_verify,UHID109290,2284 7355 9511,patient_records,True,Treatment,1.8.226.101,Visakhapatnam,Mobile,success,5
2026-01-19T15:48:06.766158,MED0029,view_lab_results,UHID150579,8810 1777 7002,prescriptions,True,Emergency,123.185.148.218,Hyderabad,Hospital Workstation,success,95
2025-12-22T00:27:06.766163,MED0118,view_patient_record,UHID899494,8450 9814 8171,lab_results,True,Consultation,106.186.180.81,Surat,Hospital Workstation,success,11
2026-01-26T19:18:06.766168,MED0092,view_patient_record,UHID990940,5118 4181 9268,billing,True,Emergency,106.147.199.83,Chennai,Tablet,success,6
2026-01-11T08:00:06.766173,MED0049,ayushman_verify,UHID378056,4051 4625 3468,lab_results,True,Treatment,115.67.35.193,Kochi,Hospital Workstation,denied,76
2026-02-18T23:15:06.766178,MED0097,discharge_patient,UHID590817,9320 4362 7595,billing,True,Emergency,1.157.168.11,Delhi,Hospital Workstation,success,27
2026-01-29T07:03:06.766182,MED0088,view_patient_record,UHID690909,4917 7780 5289,prescriptions,True,Follow-up,103.65.63.199,Delhi,Mobile,success,20
2025-12-25T10:54:06.766187,MED0010,ayushman_verify,UHID144602,7675 3175 1242,patient_records,True,Emergency,49.243.115.41,Coimbatore,Hospital Workstation,success,54
2026-01-16T21:24:06.766192,MED0040,emergency_access,UHID137333,6128 9526 7789,patient_records,True,Emergency,123.35.229.3,Chandigarh,Tablet,success,87
2026-02-13T06:04:06.766197,MED0146,emergency_access,UHID728902,5220 5456 6779,patient_records,True,Follow-up,27.16.103.96,Visakhapatnam,Mobile,success,69
2026-02-17T21:23:06.766202,MED0071,prescribe_medication,UHID179013,2100 8385 9922,billing,True,Emergency,115.143.243.171,Kanpur,Tablet,success,48
2026-01-26T09:54:06.766206,MED0069,discharge_patient,UHID885615,9706 7517 6455,imaging,True,Emergency,27.202.178.191,Lucknow,Hospital Workstation,success,11
2026-02-06T09:51:06.766211,MED0016,prescribe_medication,UHID826053,6924 1789 1357,lab_results,True,Treatment,27.167.192.28,Lucknow,Hospital Workstation,success,59
2026-02-09T01:13:06.766216,MED0110,view_patient_record,UHID553782,3444 5540 4625,prescriptions,True,Treatment,115.73.147.112,Bhopal,Hospital Workstation,success,9
2025-12-23T05:52:06.766221,MED0095,discharge_patient,UHID158810,7677 6893 6139,prescriptions,True,Consultation,1.16.210.185,Jaipur,Mobile,success,73
2026-01-30T10:23:06.766225,MED0106,view_lab_results,UHID326790,9222 7962 8171,billing,True,Emergency,123.122.129.210,Delhi,Mobile,success,41
2026-01-23T12:29:06.766230,MED0049,ayushman_verify,UHID232723,7755 8366 3991,imaging,True,Follow-up,49.171.156.110,Lucknow,Mobile,success,96
2026-01-02T17:14:06.766235,MED0055,ayushman_verify,UHID840939,9634 6594 2779,lab_results,True,Follow-up,123.226.132.248,Vadodara,Tablet,success,15
2026-02-10T18:55:06.766240,MED0088,view_lab_results,UHID810272,4567 4544 5551,imaging,True,Consultation,103.192.40.217,Kolkata,Hospital Workstation,success,48
2026-02-07T20:23:06.766245,MED0095,view_lab_results,UHID576969,2214 3859 1251,imaging,True,Treatment,49.139.6.15,Lucknow,Tablet,success,20
2026-02-13T19:12:06.766249,MED0129,update_diagnosis,UHID831555,9909 8616 9561,prescriptions,True,Emergency,123.104.106.215,Mumbai,Hospital Workstation,success,82
2026-01-06T03:56:06.766254,MED0085,emergency_access,UHID418403,5619 5078 8930,patient_records,True,Emergency,117.231.227.190,Kolkata,Tablet,success,95
2026-02-10T12:44:06.766259,MED0077,prescribe_medication,UHID141777,3050 4419 7842,imaging,True,Treatment,1.234.54.94,Vadodara,Hospital Workstation,denied,79
2026-01-28T18:57:06.766264,MED0078,view_patient_record,UHID603106,3367 2556 9937,billing,True,Emergency,106.5.104.37,Visakhapatnam,Hospital Workstation,denied,33
2026-01-01T03:51:06.766269,MED0137,ayushman_verify,UHID783901,6543 6216 4949,prescriptions,True,Consultation,117.121.217.103,Chandigarh,Tablet,success,83
2026-02-17T08:22:06.766273,MED0005,discharge_patient,UHID869107,8865 9620 3758,imaging,True,Emergency,117.58.69.4,Hyderabad,Tablet,success,31
2026-01-20T10:09:06.766278,MED0141,view_lab_results,UHID552518,1498 1336 2757,billing,True,Treatment,117.213.163.1,Bhopal,Mobile,success,50
2026-02-17T19:51:06.766284,MED0129,discharge_patient,UHID599204,5228 9254 9354,lab_results,True,Follow-up,115.86.24.3,Chandigarh,Mobile,success,20
2025-12-27T03:25:06.766289,MED0083,view_lab_results,UHID732737,7139 9627 1056,prescriptions,True,Consultation,27.216.185.109,Surat,Mobile,success,74
2025-12-21T23:01:06.766294,MED0005,discharge_patient,UHID387855,8858 6151 4854,billing,True,Emergency,27.95.119.123,Bhopal,Tablet,denied,40
2026-02-02T19:55:06.766299,MED0088,ayushman_verify,UHID455259,8476 7681 5060,billing,True,Follow-up,27.95.173.36,Bangalore,Mobile,success,81
2026-02-01T14:07:06.766303,MED0010,update_diagnosis,UHID678670,4247 8063 2563,lab_results,True,Treatment,27.128.27.77,Indore,Hospital Workstation,success,49
2026-01-20T20:36:06.766308,MED0049,view_lab_results,UHID756820,8274 6401 8830,patient_records,True,Consultation,103.104.9.83,Delhi,Tablet,denied,60
2026-01-26T16:54:06.766312,MED0111,ayushman_verify,UHID935434,1214 2116 8259,billing,True,Follow-up,106.199.181.22,Kolkata,Tablet,success,78
2026-01-30T22:03:06.766317,MED0049,ayushman_verify,UHID231398,3153 2106 5035,imaging,True,Treatment,27.161.75.132,Bangalore,Tablet,success,8
2026-01-26T20:07:06.766322,MED0047,view_patient_record,UHID131197,9668 4711 4962,patient_records,True,Emergency,49.129.223.52,Lucknow,Tablet,success,27
2026-01-30T19:33:06.766328,MED0004,view_lab_results,UHID218448,2792 7962 7382,prescriptions,True,Treatment,27.228.174.112,Kochi,Mobile,success,0
2026-02-08T14:18:06.766333,MED0110,discharge_patient,UHID327541,4462 8149 4683,prescriptions,True,Follow-up,1.234.47.20,Surat,Tablet,success,84
2026-02-02T21:10:06.766338,MED0042,emergency_access,UHID933483,7631 3827 2431,lab_results,True,Follow-up,1.198.26.113,Jaipur,Tablet,success,6
2025-12-30T06:25:06.766343,MED0149,update_diagnosis,UHID270308,1387 7847 4095,lab_results,True,Consultation,106.114.135.28,Lucknow,Tablet,denied,46
2026-01-05T04:22:06.766348,MED0027,view_lab_results,UHID699832,3426 4723 4244,patient_records,True,Follow-up,115.69.245.18,Jaipur,Hospital Workstation,denied,59
2026-01-23T01:33:06.766353,MED0039,prescribe_medication,UHID102465,5452 5963 6586,prescriptions,True,Treatment,106.235.171.56,Mumbai,Mobile,success,37
2025-12-26T23:41:06.766359,MED0080,update_diagnosis,UHID676783,6914 5838 3826,billing,True,Follow-up,49.121.110.209,Kochi,Hospital Workstation,success,20
2026-01-28T10:08:06.766364,MED0120,emergency_access,UHID584047,6416 7418 2162,imaging,True,Follow-up,1.5.171.130,Visakhapatnam,Mobile,success,84
2026-01-13T21:15:06.766369,MED0053,view_patient_record,UHID811976,4148 7769 4256,imaging,True,Treatment,123.21.149.143,Jaipur,Tablet,success,26
